variant,block_end,scene,seed,ordinary_anchor_purity
No-U,20,Water,20260833,0.7454545454545455
No-U,20,Water,20260834,0.6875
No-U,20,Water,20260835,0.6666666666666666
No-U,20,Water,20260836,0.8225806451612904
No-U,20,Water,20260837,0.7564102564102564
No-U,30,Climate,20260808,0.7004608294930875
No-U,30,Climate,20260809,0.663594470046083
No-U,30,Climate,20260810,0.6604651162790698
No-U,30,Climate,20260811,0.7431192660550459
No-U,30,Climate,20260812,0.7102803738317757
No-U,30,Climate,20260813,0.6944444444444444
No-U,30,Climate,20260814,0.7004608294930875
No-U,30,Climate,20260815,0.7110091743119266
No-U,30,Climate,20260816,0.7397260273972602
No-U,30,Climate,20260817,0.6869158878504673
No-U,30,Climate,20260818,0.663594470046083
No-U,30,Climate,20260819,0.6682242990654206
No-U,30,Climate,20260820,0.7465437788018433
No-U,30,Climate,20260821,0.7235023041474654
No-U,30,Climate,20260822,0.6759259259259259
No-U,30,Climate,20260823,0.6682027649769585
No-U,30,Climate,20260824,0.6651376146788991
No-U,30,Climate,20260825,0.6990740740740741
No-U,30,Climate,20260826,0.7142857142857143
No-U,30,Climate,20260827,0.7568807339449541
No-U,30,Climate,20260828,0.7188940092165899
No-U,30,Climate,20260829,0.726027397260274
No-U,30,Climate,20260830,0.6009174311926605
No-U,30,Climate,20260831,0.6666666666666666
No-U,30,Climate,20260832,0.7069767441860465
No-U,30,Climate,20260833,0.7209302325581395
No-U,30,Climate,20260834,0.7214611872146118
No-U,30,Climate,20260835,0.6712328767123288
No-U,30,Climate,20260836,0.6604651162790698
No-U,30,Climate,20260837,0.680365296803653
No-U,30,Traffic,20260808,0.7168674698795181
No-U,30,Traffic,20260809,0.7192982456140351
No-U,30,Traffic,20260810,0.6759776536312849
No-U,30,Traffic,20260811,0.7245508982035929
No-U,30,Traffic,20260812,0.6706586826347305
No-U,30,Traffic,20260813,0.6878612716763006
No-U,30,Traffic,20260814,0.7272727272727273
No-U,30,Traffic,20260815,0.696969696969697
No-U,30,Traffic,20260816,0.6983240223463687
No-U,30,Traffic,20260817,0.6744186046511628
No-U,30,Traffic,20260818,0.7344632768361582
No-U,30,Traffic,20260819,0.6491228070175439
No-U,30,Traffic,20260820,0.6964285714285714
No-U,30,Traffic,20260821,0.76
No-U,30,Traffic,20260822,0.6802325581395349
No-U,30,Traffic,20260823,0.7045454545454546
No-U,30,Traffic,20260824,0.6964285714285714
No-U,30,Traffic,20260825,0.7058823529411765
No-U,30,Traffic,20260826,0.6666666666666666
No-U,30,Traffic,20260827,0.6927374301675978
No-U,30,Traffic,20260828,0.7125748502994012
No-U,30,Traffic,20260829,0.727810650887574
No-U,30,Traffic,20260830,0.7175141242937854
No-U,30,Traffic,20260831,0.6627218934911243
No-U,30,Traffic,20260832,0.6763005780346821
No-U,30,Traffic,20260833,0.6609195402298851
No-U,30,Traffic,20260834,0.7068965517241379
No-U,30,Traffic,20260835,0.7241379310344828
No-U,30,Traffic,20260836,0.6802325581395349
No-U,30,Traffic,20260837,0.6900584795321637
No-U,30,Water,20260808,0.7111111111111111
No-U,30,Water,20260809,0.7280701754385965
No-U,30,Water,20260810,0.6943396226415094
No-U,30,Water,20260811,0.7046413502109705
No-U,30,Water,20260812,0.7081545064377682
No-U,30,Water,20260813,0.7458333333333333
No-U,30,Water,20260814,0.6724890829694323
No-U,30,Water,20260815,0.680327868852459
No-U,30,Water,20260816,0.7004405286343612
No-U,30,Water,20260817,0.72
No-U,30,Water,20260818,0.7154471544715447
No-U,30,Water,20260819,0.6161137440758294
No-U,30,Water,20260820,0.6666666666666666
No-U,30,Water,20260821,0.7041666666666667
No-U,30,Water,20260822,0.6772727272727272
No-U,30,Water,20260823,0.7755102040816326
No-U,30,Water,20260824,0.6846473029045643
No-U,30,Water,20260825,0.6485355648535565
No-U,30,Water,20260826,0.7245762711864406
No-U,30,Water,20260827,0.7177033492822966
No-U,30,Water,20260828,0.6964980544747081
No-U,30,Water,20260829,0.6680161943319838
No-U,30,Water,20260830,0.7030567685589519
No-U,30,Water,20260831,0.67578125
No-U,30,Water,20260832,0.7074235807860262
No-U,30,Water,20260833,0.6832579185520362
No-U,30,Water,20260834,0.7224334600760456
No-U,30,Water,20260835,0.7510729613733905
No-U,30,Water,20260836,0.6767241379310345
No-U,30,Water,20260837,0.6846473029045643
No-U,40,Climate,20260808,0.7042801556420234
No-U,40,Climate,20260809,0.708171206225681
No-U,40,Climate,20260810,0.7003891050583657
No-U,40,Climate,20260811,0.6964980544747081
No-U,40,Climate,20260812,0.6796875
No-U,40,Climate,20260813,0.72265625
No-U,40,Climate,20260814,0.6731517509727627
No-U,40,Climate,20260815,0.7120622568093385
No-U,40,Climate,20260816,0.688715953307393
No-U,40,Climate,20260817,0.6549019607843137
No-U,40,Climate,20260818,0.7058823529411765
No-U,40,Climate,20260819,0.6653696498054474
No-U,40,Climate,20260820,0.7470817120622568
No-U,40,Climate,20260821,0.7237354085603113
No-U,40,Climate,20260822,0.6745098039215687
No-U,40,Climate,20260823,0.6811023622047244
No-U,40,Climate,20260824,0.6964980544747081
No-U,40,Climate,20260825,0.7058823529411765
No-U,40,Climate,20260826,0.69140625
No-U,40,Climate,20260827,0.6848249027237354
No-U,40,Climate,20260828,0.6809338521400778
No-U,40,Climate,20260829,0.6926070038910506
No-U,40,Climate,20260830,0.6614785992217899
No-U,40,Climate,20260831,0.6865079365079365
No-U,40,Climate,20260832,0.6875
No-U,40,Climate,20260833,0.7392996108949417
No-U,40,Climate,20260834,0.6719367588932806
No-U,40,Climate,20260835,0.6926070038910506
No-U,40,Climate,20260836,0.7176470588235294
No-U,40,Climate,20260837,0.6941176470588235
No-U,40,Traffic,20260808,0.6761904761904762
No-U,40,Traffic,20260809,0.7230046948356808
No-U,40,Traffic,20260810,0.740909090909091
No-U,40,Traffic,20260811,0.719626168224299
No-U,40,Traffic,20260812,0.7255813953488373
No-U,40,Traffic,20260813,0.7320574162679426
No-U,40,Traffic,20260814,0.6559633027522935
No-U,40,Traffic,20260815,0.6388888888888888
No-U,40,Traffic,20260816,0.6954545454545454
No-U,40,Traffic,20260817,0.7330316742081447
No-U,40,Traffic,20260818,0.6481481481481481
No-U,40,Traffic,20260819,0.6839622641509434
No-U,40,Traffic,20260820,0.7522935779816514
No-U,40,Traffic,20260821,0.7339449541284404
No-U,40,Traffic,20260822,0.7318181818181818
No-U,40,Traffic,20260823,0.7242990654205608
No-U,40,Traffic,20260824,0.7289719626168224
No-U,40,Traffic,20260825,0.7110091743119266
No-U,40,Traffic,20260826,0.726027397260274
No-U,40,Traffic,20260827,0.7194570135746606
No-U,40,Traffic,20260828,0.6820276497695853
No-U,40,Traffic,20260829,0.6727272727272727
No-U,40,Traffic,20260830,0.6820276497695853
No-U,40,Traffic,20260831,0.7268518518518519
No-U,40,Traffic,20260832,0.7162790697674418
No-U,40,Traffic,20260833,0.7142857142857143
No-U,40,Traffic,20260834,0.6558139534883721
No-U,40,Traffic,20260835,0.6863636363636364
No-U,40,Traffic,20260836,0.669683257918552
No-U,40,Traffic,20260837,0.6822429906542056
No-U,40,Water,20260808,0.7327935222672065
No-U,40,Water,20260809,0.7230769230769231
No-U,40,Water,20260810,0.72
No-U,40,Water,20260811,0.6953125
No-U,40,Water,20260812,0.691699604743083
No-U,40,Water,20260813,0.7378277153558053
No-U,40,Water,20260814,0.7003891050583657
No-U,40,Water,20260815,0.6875
No-U,40,Water,20260816,0.7072243346007605
No-U,40,Water,20260817,0.6529850746268657
No-U,40,Water,20260818,0.7434944237918215
No-U,40,Water,20260819,0.6941176470588235
No-U,40,Water,20260820,0.6857142857142857
No-U,40,Water,20260821,0.7056603773584905
No-U,40,Water,20260822,0.7063197026022305
No-U,40,Water,20260823,0.7286245353159851
No-U,40,Water,20260824,0.7058823529411765
No-U,40,Water,20260825,0.6884615384615385
No-U,40,Water,20260826,0.7406015037593985
No-U,40,Water,20260827,0.6980392156862745
No-U,40,Water,20260828,0.6925925925925925
No-U,40,Water,20260829,0.7049808429118773
No-U,40,Water,20260830,0.6925925925925925
No-U,40,Water,20260831,0.7063197026022305
No-U,40,Water,20260832,0.6811023622047244
No-U,40,Water,20260833,0.7061068702290076
No-U,40,Water,20260834,0.6951672862453532
No-U,40,Water,20260835,0.6992481203007519
No-U,40,Water,20260836,0.6836363636363636
No-U,40,Water,20260837,0.6742424242424242
No-U,50,Climate,20260808,0.6415094339622641
No-U,50,Climate,20260809,0.7056603773584905
No-U,50,Climate,20260810,0.704119850187266
No-U,50,Climate,20260811,0.7142857142857143
No-U,50,Climate,20260812,0.7191011235955056
No-U,50,Climate,20260813,0.7089552238805971
No-U,50,Climate,20260814,0.6954887218045113
No-U,50,Climate,20260815,0.6966292134831461
No-U,50,Climate,20260816,0.6704119850187266
No-U,50,Climate,20260817,0.7388059701492538
No-U,50,Climate,20260818,0.6455223880597015
No-U,50,Climate,20260819,0.6716417910447762
No-U,50,Climate,20260820,0.6641509433962264
No-U,50,Climate,20260821,0.6528301886792452
No-U,50,Climate,20260822,0.7624521072796935
No-U,50,Climate,20260823,0.7424242424242424
No-U,50,Climate,20260824,0.667910447761194
No-U,50,Climate,20260825,0.7276119402985075
No-U,50,Climate,20260826,0.7018867924528301
No-U,50,Climate,20260827,0.7126865671641791
No-U,50,Climate,20260828,0.6541353383458647
No-U,50,Climate,20260829,0.7396226415094339
No-U,50,Climate,20260830,0.7433962264150943
No-U,50,Climate,20260831,0.7330827067669173
No-U,50,Climate,20260832,0.6992481203007519
No-U,50,Climate,20260833,0.714828897338403
No-U,50,Climate,20260834,0.7293233082706767
No-U,50,Climate,20260835,0.752851711026616
No-U,50,Climate,20260836,0.6853932584269663
No-U,50,Climate,20260837,0.6867924528301886
No-U,50,Traffic,20260808,0.6830985915492958
No-U,50,Traffic,20260809,0.688135593220339
No-U,50,Traffic,20260810,0.7013422818791947
No-U,50,Traffic,20260811,0.7118055555555556
No-U,50,Traffic,20260812,0.7282229965156795
No-U,50,Traffic,20260813,0.726643598615917
No-U,50,Traffic,20260814,0.6872852233676976
No-U,50,Traffic,20260815,0.7281879194630873
No-U,50,Traffic,20260816,0.75
No-U,50,Traffic,20260817,0.6959459459459459
No-U,50,Traffic,20260818,0.6860068259385665
No-U,50,Traffic,20260819,0.6936026936026936
No-U,50,Traffic,20260820,0.6847457627118644
No-U,50,Traffic,20260821,0.6851211072664359
No-U,50,Traffic,20260822,0.7191780821917808
No-U,50,Traffic,20260823,0.7397260273972602
No-U,50,Traffic,20260824,0.7054794520547946
No-U,50,Traffic,20260825,0.696551724137931
No-U,50,Traffic,20260826,0.708904109589041
No-U,50,Traffic,20260827,0.67003367003367
No-U,50,Traffic,20260828,0.7006802721088435
No-U,50,Traffic,20260829,0.7138047138047138
No-U,50,Traffic,20260830,0.7128378378378378
No-U,50,Traffic,20260831,0.6972789115646258
No-U,50,Traffic,20260832,0.6972789115646258
No-U,50,Traffic,20260833,0.6666666666666666
No-U,50,Traffic,20260834,0.6912751677852349
No-U,50,Traffic,20260835,0.7079037800687286
No-U,50,Traffic,20260836,0.7013422818791947
No-U,50,Traffic,20260837,0.7192982456140351
No-U,50,Water,20260808,0.7638888888888888
No-U,50,Water,20260809,0.775330396475771
No-U,50,Water,20260810,0.6859504132231405
No-U,50,Water,20260811,0.7117903930131004
No-U,50,Water,20260812,0.6696428571428571
No-U,50,Water,20260813,0.7608695652173914
No-U,50,Water,20260814,0.7181818181818181
No-U,50,Water,20260815,0.6830357142857143
No-U,50,Water,20260816,0.7142857142857143
No-U,50,Water,20260817,0.7695652173913043
No-U,50,Water,20260818,0.6696035242290749
No-U,50,Water,20260819,0.6964285714285714
No-U,50,Water,20260820,0.7877551020408163
No-U,50,Water,20260821,0.7719298245614035
No-U,50,Water,20260822,0.7510548523206751
No-U,50,Water,20260823,0.7342342342342343
No-U,50,Water,20260824,0.7224669603524229
No-U,50,Water,20260825,0.7248908296943232
No-U,50,Water,20260826,0.7142857142857143
No-U,50,Water,20260827,0.706140350877193
No-U,50,Water,20260828,0.6764705882352942
No-U,50,Water,20260829,0.7792792792792793
No-U,50,Water,20260830,0.7241379310344828
No-U,50,Water,20260831,0.7347826086956522
No-U,50,Water,20260832,0.7288888888888889
No-U,50,Water,20260833,0.7348837209302326
No-U,50,Water,20260834,0.7393162393162394
No-U,50,Water,20260835,0.7142857142857143
No-U,50,Water,20260836,0.748898678414097
No-U,50,Water,20260837,0.7754237288135594
No-U,60,Climate,20260808,0.714859437751004
No-U,60,Climate,20260809,0.7469879518072289
No-U,60,Climate,20260810,0.72
No-U,60,Climate,20260811,0.704
No-U,60,Climate,20260812,0.76
No-U,60,Climate,20260813,0.7019607843137254
No-U,60,Climate,20260814,0.6758893280632411
No-U,60,Climate,20260815,0.7448559670781894
No-U,60,Climate,20260816,0.7520325203252033
No-U,60,Climate,20260817,0.708502024291498
No-U,60,Climate,20260818,0.7449392712550608
No-U,60,Climate,20260819,0.7490196078431373
No-U,60,Climate,20260820,0.7108433734939759
No-U,60,Climate,20260821,0.7306122448979592
No-U,60,Climate,20260822,0.7611336032388664
No-U,60,Climate,20260823,0.7407407407407407
No-U,60,Climate,20260824,0.6980392156862745
No-U,60,Climate,20260825,0.7103174603174603
No-U,60,Climate,20260826,0.7427385892116183
No-U,60,Climate,20260827,0.701195219123506
No-U,60,Climate,20260828,0.757085020242915
No-U,60,Climate,20260829,0.7165991902834008
No-U,60,Climate,20260830,0.7338709677419355
No-U,60,Climate,20260831,0.7004048582995951
No-U,60,Climate,20260832,0.7063492063492064
No-U,60,Climate,20260833,0.7195121951219512
No-U,60,Climate,20260834,0.7379032258064516
No-U,60,Climate,20260835,0.7670682730923695
No-U,60,Climate,20260836,0.746031746031746
No-U,60,Climate,20260837,0.7468879668049793
No-U,60,Traffic,20260808,0.7296416938110749
No-U,60,Traffic,20260809,0.7785016286644951
No-U,60,Traffic,20260810,0.7038216560509554
No-U,60,Traffic,20260811,0.7466666666666667
No-U,60,Traffic,20260812,0.7940199335548173
No-U,60,Traffic,20260813,0.749185667752443
No-U,60,Traffic,20260814,0.7508196721311475
No-U,60,Traffic,20260815,0.7152103559870551
No-U,60,Traffic,20260816,0.7278481012658228
No-U,60,Traffic,20260817,0.7652733118971061
No-U,60,Traffic,20260818,0.7684887459807074
No-U,60,Traffic,20260819,0.750788643533123
No-U,60,Traffic,20260820,0.7845117845117845
No-U,60,Traffic,20260821,0.8355704697986577
No-U,60,Traffic,20260822,0.7878787878787878
No-U,60,Traffic,20260823,0.7712418300653595
No-U,60,Traffic,20260824,0.7625418060200669
No-U,60,Traffic,20260825,0.7582781456953642
No-U,60,Traffic,20260826,0.7238095238095238
No-U,60,Traffic,20260827,0.7610062893081762
No-U,60,Traffic,20260828,0.7918088737201365
No-U,60,Traffic,20260829,0.7766323024054983
No-U,60,Traffic,20260830,0.722397476340694
No-U,60,Traffic,20260831,0.710691823899371
No-U,60,Traffic,20260832,0.755700325732899
No-U,60,Traffic,20260833,0.7151898734177216
No-U,60,Traffic,20260834,0.7491749174917491
No-U,60,Traffic,20260835,0.7556270096463023
No-U,60,Traffic,20260836,0.7748344370860927
No-U,60,Traffic,20260837,0.7810457516339869
No-U,60,Water,20260808,0.8201754385964912
No-U,60,Water,20260809,0.8326693227091634
No-U,60,Water,20260810,0.8098859315589354
No-U,60,Water,20260811,0.7709923664122137
No-U,60,Water,20260812,0.8097165991902834
No-U,60,Water,20260813,0.8087649402390438
No-U,60,Water,20260814,0.8299595141700404
No-U,60,Water,20260815,0.7898832684824902
No-U,60,Water,20260816,0.8270042194092827
No-U,60,Water,20260817,0.8122743682310469
No-U,60,Water,20260818,0.8600823045267489
No-U,60,Water,20260819,0.8240343347639485
No-U,60,Water,20260820,0.7969924812030075
No-U,60,Water,20260821,0.8629032258064516
No-U,60,Water,20260822,0.7954545454545454
No-U,60,Water,20260823,0.8273092369477911
No-U,60,Water,20260824,0.8353909465020576
No-U,60,Water,20260825,0.7945736434108527
No-U,60,Water,20260826,0.79296875
No-U,60,Water,20260827,0.8127490039840638
No-U,60,Water,20260828,0.8333333333333334
No-U,60,Water,20260829,0.8149606299212598
No-U,60,Water,20260830,0.8007968127490039
No-U,60,Water,20260831,0.7969348659003831
No-U,60,Water,20260832,0.7449392712550608
No-U,60,Water,20260833,0.7941176470588235
No-U,60,Water,20260834,0.7902621722846442
No-U,60,Water,20260835,0.7946768060836502
No-U,60,Water,20260836,0.8455284552845529
No-U,60,Water,20260837,0.7915057915057915
No-U,70,Climate,20260808,0.7760617760617761
No-U,70,Climate,20260809,0.7660377358490567
No-U,70,Climate,20260810,0.7444444444444445
No-U,70,Climate,20260811,0.7420634920634921
No-U,70,Climate,20260812,0.7630522088353414
No-U,70,Climate,20260813,0.76171875
No-U,70,Climate,20260814,0.769811320754717
No-U,70,Climate,20260815,0.7857142857142857
No-U,70,Climate,20260816,0.7376425855513308
No-U,70,Climate,20260817,0.767175572519084
No-U,70,Climate,20260818,0.7201492537313433
No-U,70,Climate,20260819,0.7761194029850746
No-U,70,Climate,20260820,0.7547892720306514
No-U,70,Climate,20260821,0.7404580152671756
No-U,70,Climate,20260822,0.7546468401486989
No-U,70,Climate,20260823,0.8045112781954887
No-U,70,Climate,20260824,0.7803030303030303
No-U,70,Climate,20260825,0.73992673992674
No-U,70,Climate,20260826,0.751937984496124
No-U,70,Climate,20260827,0.7348484848484849
No-U,70,Climate,20260828,0.7394636015325671
No-U,70,Climate,20260829,0.7307692307692307
No-U,70,Climate,20260830,0.706959706959707
No-U,70,Climate,20260831,0.7756653992395437
No-U,70,Climate,20260832,0.7441860465116279
No-U,70,Climate,20260833,0.7530364372469636
No-U,70,Climate,20260834,0.8132780082987552
No-U,70,Climate,20260835,0.7615384615384615
No-U,70,Climate,20260836,0.752851711026616
No-U,70,Climate,20260837,0.7874015748031497
No-U,70,Traffic,20260808,0.8634686346863468
No-U,70,Traffic,20260809,0.8726591760299626
No-U,70,Traffic,20260810,0.8442906574394463
No-U,70,Traffic,20260811,0.9402390438247012
No-U,70,Traffic,20260812,0.8812260536398467
No-U,70,Traffic,20260813,0.8490566037735849
No-U,70,Traffic,20260814,0.8413284132841329
No-U,70,Traffic,20260815,0.8090277777777778
No-U,70,Traffic,20260816,0.8466898954703833
No-U,70,Traffic,20260817,0.8515901060070671
No-U,70,Traffic,20260818,0.8392857142857143
No-U,70,Traffic,20260819,0.8315789473684211
No-U,70,Traffic,20260820,0.8782287822878229
No-U,70,Traffic,20260821,0.8754716981132076
No-U,70,Traffic,20260822,0.9061371841155235
No-U,70,Traffic,20260823,0.9090909090909091
No-U,70,Traffic,20260824,0.8840579710144928
No-U,70,Traffic,20260825,0.8838951310861424
No-U,70,Traffic,20260826,0.864963503649635
No-U,70,Traffic,20260827,0.8432055749128919
No-U,70,Traffic,20260828,0.8803088803088803
No-U,70,Traffic,20260829,0.8893129770992366
No-U,70,Traffic,20260830,0.8398576512455516
No-U,70,Traffic,20260831,0.8260869565217391
No-U,70,Traffic,20260832,0.8447653429602888
No-U,70,Traffic,20260833,0.8315789473684211
