method,target_workers,malicious_ratio,scene,seed,tasks,no_truth_count,norm_sq_sum,sq_sum,norm_abs_sum,abs_sum,dimension,nrmse,rmse,nmae,mae,no_truth_rate
IRPP-TD,27,0.4,Traffic,20260821,80,0,7.937725742700072e-05,4976.584420627149,0.11615174703540422,598.136363284498,480,0.00040665622619880234,3.2199199073330833,0.00024198280632375878,1.2461174235093708,0.0
IRPP-TD,27,0.4,Traffic,20260822,80,0,7.064052976931453e-05,4484.017189012485,0.12010150147119082,626.8604057700333,480,0.0003836245174030703,3.056419879059378,0.0002502114613983142,1.3059591786875693,0.0
IRPP-TD,27,0.4,Traffic,20260823,80,0,0.00012154076125666935,6781.087699142346,0.137579093519809,677.8878350445003,480,0.0005031996813241517,3.758625551964426,0.00028662311149960204,1.4122663230093757,0.0
IRPP-TD,27,0.4,Traffic,20260824,80,0,0.00010043726442469095,3901.6799040322094,0.12622062356271624,567.4974768117494,480,0.0004574322910385457,2.851052402195916,0.0002629596324223255,1.1822864100244779,0.0
IRPP-TD,27,0.4,Traffic,20260825,80,0,8.79971568462459e-05,5457.491204551228,0.12049495544980612,618.015340501448,480,0.00042816750238235693,3.3719094505658154,0.0002510311571870961,1.2875319593780168,0.0
IRPP-TD,27,0.4,Traffic,20260826,80,0,8.06657500214196e-05,4037.7552353699825,0.1219051958418716,601.1992443643217,480,0.0004099434666852949,2.9003430958573615,0.00025396915800389913,1.2524984257590035,0.0
IRPP-TD,27,0.4,Traffic,20260827,80,0,9.747580473214293e-05,6082.578806017965,0.12256395053222743,629.5779172890911,480,0.00045063798463063943,3.5597807768462504,0.00025534156360880716,1.3116206610189398,0.0
IRPP-TD,27,0.4,Traffic,20260828,80,0,7.457371567583423e-05,6096.053736519964,0.1099778358565416,619.6170583553517,480,0.0003941597489064402,3.563721643322225,0.000229120491367795,1.2908688715736494,0.0
IRPP-TD,27,0.4,Traffic,20260829,80,0,6.280598701047885e-05,3819.671436758472,0.11174702074403273,559.6943200681677,480,0.00036172614817266244,2.8209304894981284,0.00023280629321673483,1.1660298334753494,0.0
IRPP-TD,27,0.4,Traffic,20260830,80,0,8.188282996668731e-05,5123.902583412717,0.11827193020945871,632.8624268293078,480,0.00041302448970644007,3.267230792089303,0.000246399854603039,1.3184633892277244,0.0
IRPP-TD,27,0.4,Traffic,20260831,80,0,0.00010736848895841327,6335.454497374167,0.1268755091585821,641.9831227493323,480,0.00047295280102426114,3.633024020866939,0.0002643239774137127,1.337464839061109,0.0
IRPP-TD,27,0.4,Traffic,20260832,80,0,9.496416958895235e-05,6400.177461707169,0.12168996055219244,641.0994900978691,480,0.0004447943569527204,3.6515343412356494,0.0002535207511504009,1.3356239377038939,0.0
IRPP-TD,27,0.4,Traffic,20260833,80,0,0.00010269080888873358,7040.967758834241,0.12230228466590597,620.6891837784431,480,0.00046253560423481087,3.829971648838235,0.0002547964263873041,1.2931024662050896,0.0
IRPP-TD,27,0.4,Traffic,20260834,80,0,8.20584205912817e-05,4827.289033441768,0.12040534323345438,615.070117449785,480,0.00041346710014039033,3.171254034763485,0.00025084446506969663,1.2813960780203855,0.0
IRPP-TD,27,0.4,Traffic,20260835,80,0,8.327482140742808e-05,3794.847653771423,0.11872997204311454,581.7452949342468,480,0.00041652036116554395,2.811749030767824,0.0002473541084231553,1.2119693644463474,0.0
IRPP-TD,27,0.4,Traffic,20260836,80,0,0.00010691408684952548,3190.726544219905,0.12251902929418451,549.5963574006745,480,0.0004719509306448197,2.578244939319149,0.0002552479776962177,1.1449924112514052,0.0
IRPP-TD,27,0.4,Traffic,20260837,80,0,9.463429198971436e-05,5257.231022250407,0.1200628039500233,602.3722838685892,480,0.000444021142490503,3.309465913057324,0.00025013084156254854,1.2549422580595608,0.0
IRPP-TD,27,0.4,Water,20260808,80,0,0.0015978009785539338,42574.481115122755,0.7814863329564483,1351.8495702481734,720,0.001489687224141146,7.689682943464173,0.0010853976846617339,1.8775688475669077,0.0
IRPP-TD,27,0.4,Water,20260809,80,0,0.0014796877714835378,31810.892377476102,0.7561708260370772,1311.4455325935542,720,0.001433569637247611,6.646938766734413,0.0010502372583848295,1.8214521286021585,0.0
IRPP-TD,27,0.4,Water,20260810,80,0,0.0015875976278718622,37322.480363947834,0.7837093706661568,1367.0235747135202,720,0.001484923131134264,7.199776266194727,0.0010884852370363289,1.8986438537687782,0.0
IRPP-TD,27,0.4,Water,20260811,80,0,0.0017170932063217037,55715.858525881806,0.8180767034917104,1549.2334613371982,720,0.0015442964985542156,8.796768545409304,0.0011362176437384867,2.1517131407461085,0.0
IRPP-TD,27,0.4,Water,20260812,80,0,0.0015412860160862708,38959.577613283174,0.8126872019568714,1309.6109598758765,720,0.0014631045835284786,7.355985621444165,0.0011287322249400992,1.8189041109387174,0.0
IRPP-TD,27,0.4,Water,20260813,80,0,0.0015036753473939859,32580.079067141025,0.7733945280401398,1336.5703030823724,720,0.0014451428934509026,6.726820186051776,0.0010741590667224163,1.8563476431699617,0.0
IRPP-TD,27,0.4,Water,20260814,80,0,0.0014431060191107893,36149.298443250285,0.7607399678792384,1381.148174886338,720,0.0014157379402388183,7.085715133207002,0.0010565832887211644,1.9182613540088027,0.0
IRPP-TD,27,0.4,Water,20260815,80,0,0.0013392369093227644,34053.98216022596,0.7357592490617277,1283.0246581392478,720,0.0013638369634777772,6.877295794478981,0.0010218878459190663,1.7819786918600664,0.0
IRPP-TD,27,0.4,Water,20260816,80,0,0.001529105078605135,39121.45999863266,0.7773562796294045,1404.60156587983,720,0.0014573115842599492,7.371252343341125,0.001079661499485284,1.9508355081664308,0.0
IRPP-TD,27,0.4,Water,20260817,80,0,0.0012809143681574834,41024.66756686757,0.7190471343619952,1337.1625817357854,720,0.0013338094817297035,7.548424004650423,0.000998676575502771,1.857170252410813,0.0
IRPP-TD,27,0.4,Water,20260818,80,0,0.001493956816215923,34822.69524308184,0.7660863142738954,1206.0213489725008,720,0.001440465210451858,6.95448448875115,0.0010640087698248547,1.6750296513506957,0.0
IRPP-TD,27,0.4,Water,20260819,80,0,0.0017759197423313675,32957.21715538013,0.825925274767131,1240.3396626646465,720,0.0015705270445562072,6.765642077128064,0.0011471184371765707,1.7226939759231201,0.0
IRPP-TD,27,0.4,Water,20260820,80,0,0.0014246386203017663,47966.776539230756,0.7530472490097733,1484.5566251972566,720,0.001406650187651187,8.162139607428546,0.0010458989569580184,2.0618842016628562,0.0
IRPP-TD,27,0.4,Water,20260821,80,0,0.0018714317070446175,30436.37322053396,0.8557953296126092,1226.752951024571,720,0.001612206780853075,6.501749040379438,0.0011886046244619572,1.703823543089682,0.0
IRPP-TD,27,0.4,Water,20260822,80,0,0.0013909401631531505,46713.844661050825,0.7441400514746841,1350.8088920023597,720,0.001389914147605063,8.054833319629589,0.0010335278492703945,1.8761234611143884,0.0
IRPP-TD,27,0.4,Water,20260823,80,0,0.0013763993770366293,51307.67471359737,0.7726310546266426,1607.7079158750676,720,0.0013826300305720843,8.441602888340626,0.001073098686981448,2.2329276609375937,0.0
IRPP-TD,27,0.4,Water,20260824,80,0,0.0015922327424986594,24124.345551172213,0.7803989317075423,1119.9661932769363,720,0.0014870892254943788,5.788439814642559,0.0010838874051493643,1.5555086017735227,0.0
IRPP-TD,27,0.4,Water,20260825,80,0,0.001566970523372235,41868.581823825,0.7769117198770757,1339.7704515100008,720,0.001475245047145763,7.625667714282194,0.0010790440553848275,1.86079229376389,0.0
IRPP-TD,27,0.4,Water,20260826,80,0,0.0017663430848662072,35603.19931526236,0.8181711813144111,1273.4936351131273,720,0.001566286782341088,7.031990325495648,0.001136348862936682,1.7687411598793434,0.0
IRPP-TD,27,0.4,Water,20260827,80,0,0.00137695338667994,47462.80086211599,0.7532234233233537,1413.0026134727582,720,0.0013829082613382908,8.119147538562093,0.0010461436435046578,1.9625036298232752,0.0
IRPP-TD,27,0.4,Water,20260828,80,0,0.0017224740827196162,37651.728632829225,0.8024392793440243,1302.5222889483525,720,0.0015467142964647206,7.23146372082417,0.0011144989990889225,1.8090587346504896,0.0
IRPP-TD,27,0.4,Water,20260829,80,0,0.001498914707474197,40855.40842829679,0.7743846973179629,1418.777127335794,720,0.0014428534168802634,7.532836306271289,0.0010755343018305041,1.9705237879663804,0.0
IRPP-TD,27,0.4,Water,20260830,80,0,0.0016645953879775286,48870.482879841926,0.803638065640141,1469.3492021305499,720,0.0015205058496624334,8.238669229095626,0.0011161639800557513,2.0407627807368747,0.0
IRPP-TD,27,0.4,Water,20260831,80,0,0.0015932148789664733,28576.596688174006,0.7892403888692637,1261.1058945149603,720,0.0014875477952015494,6.299977589044575,0.0010961672067628663,1.7515359646041115,0.0
IRPP-TD,27,0.4,Water,20260832,80,0,0.0015509011595509282,32203.202385140674,0.7713434399902636,1191.116847257751,720,0.0014676611966885197,6.6878000851821255,0.0010713103333198106,1.6543289545246542,0.0
IRPP-TD,27,0.4,Water,20260833,80,0,0.0014859108946091546,45634.36321187236,0.7720800377821035,1388.5222029728507,720,0.0014365810563283937,7.9612222690042636,0.0010723333858084771,1.9285030596845147,0.0
IRPP-TD,27,0.4,Water,20260834,80,0,0.0013776140714577647,44451.79291066922,0.7309806623380583,1425.190355007377,720,0.001383239992562633,7.857391505125499,0.0010152509199139697,1.979431048621357,0.0
IRPP-TD,27,0.4,Water,20260835,80,0,0.001499053507562125,41467.57059273391,0.7718880919122244,1330.4750085343987,720,0.0014429202197290573,7.589061077990067,0.001072066794322534,1.847881956297776,0.0
IRPP-TD,27,0.4,Water,20260836,80,0,0.0015331842623051567,59333.57886446144,0.7701345122070801,1626.4795589523137,720,0.0014592541199307746,9.077871359678056,0.0010696312669542778,2.258999387433769,0.0
IRPP-TD,27,0.4,Water,20260837,80,0,0.0014272124173017823,29348.87308151922,0.7605138705044001,1189.2587488819581,720,0.0014079202635357932,6.384537863019708,0.0010562692645894446,1.6517482623360529,0.0
IRPP-TD,27,0.5,Climate,20260808,80,0,0.003996648515816312,272.98347537869057,0.874347631142775,188.86003800636314,400,0.0031609525921058638,0.8261105788250908,0.0021858690778569375,0.4721500950159079,0.0
IRPP-TD,27,0.5,Climate,20260809,80,0,0.003525114945824444,219.22926818887527,0.817278600528363,176.13452721241927,400,0.0029686339222883495,0.7403196407445828,0.0020431965013209073,0.44033631803104817,0.0
IRPP-TD,27,0.5,Climate,20260810,80,0,0.003563349725217645,214.3599909897473,0.821595299966865,173.466154059189,400,0.002984689986086346,0.7320518953423782,0.0020539882499171626,0.4336653851479725,0.0
IRPP-TD,27,0.5,Climate,20260811,80,0,0.0030467091944175006,184.89710177572763,0.7835852392739566,169.14623789601953,400,0.002759850174564509,0.6798843684328381,0.0019589630981848914,0.4228655947400488,0.0
IRPP-TD,27,0.5,Climate,20260812,80,0,0.0030845054119839855,202.44638113896218,0.7783003515840856,170.7500015246689,400,0.0027769161906618578,0.7114182685645664,0.001945750878960214,0.42687500381167226,0.0
IRPP-TD,27,0.5,Climate,20260813,80,0,0.0035661398898410904,219.9872083067898,0.8372745509051911,178.08692655260114,400,0.0029858582894375153,0.7415982880016475,0.0020931863772629777,0.44521731638150286,0.0
IRPP-TD,27,0.5,Climate,20260814,80,0,0.003320159227251036,220.64430703507534,0.8038180895157951,175.6059360559948,400,0.002881041143081367,0.7427050340395495,0.002009545223789488,0.439014840139987,0.0
IRPP-TD,27,0.5,Climate,20260815,80,0,0.0028049406897754673,174.47267060752142,0.7381597539822982,160.47595131289478,400,0.0026480845387635695,0.6604405170178489,0.0018453993849557454,0.40118987828223696,0.0
IRPP-TD,27,0.5,Climate,20260816,80,0,0.0031048817596548233,195.5140388156514,0.8042108977493901,172.02632936949252,400,0.0027860732939276847,0.6991316736060014,0.0020105272443734752,0.4300658234237313,0.0
IRPP-TD,27,0.5,Climate,20260817,80,0,0.002968746019222744,196.0270788243086,0.7736644565678702,170.80213781814663,400,0.0027243100132064374,0.7000483533733735,0.0019341611414196754,0.4270053445453666,0.0
IRPP-TD,27,0.5,Climate,20260818,80,0,0.003562847165450423,224.4222703836559,0.8626928792652641,183.3186062172444,400,0.0029844795046416483,0.7490364984158915,0.00215673219816316,0.45829651554311096,0.0
IRPP-TD,27,0.5,Climate,20260819,80,0,0.003158743385149655,195.04988563161652,0.7826616375133267,170.3434302303133,400,0.002810134954566086,0.6983013060843015,0.001956654093783317,0.4258585755757832,0.0
IRPP-TD,27,0.5,Climate,20260820,80,0,0.0031223262776986496,194.6547520512019,0.7820351453648071,169.68247332490984,400,0.002793888991038589,0.6975936353838134,0.001955087863412018,0.4242061833122746,0.0
IRPP-TD,27,0.5,Climate,20260821,80,0,0.003303391246130657,205.21742104298494,0.8052022500869854,173.05985779718839,400,0.002873756794742144,0.7162705861666123,0.0020130056252174637,0.43264964449297094,0.0
IRPP-TD,27,0.5,Climate,20260822,80,0,0.003233176379168156,196.1640983858146,0.7968989563766556,168.9796283609038,400,0.0028430513445803947,0.7002929715230166,0.0019922473909416392,0.4224490709022595,0.0
IRPP-TD,27,0.5,Climate,20260823,80,0,0.0030952840637673354,217.28855417417242,0.7928299266805031,171.9710228678121,400,0.002781763857594375,0.737035538787263,0.0019820748167012577,0.4299275571695303,0.0
IRPP-TD,27,0.5,Climate,20260824,80,0,0.003713897659047535,239.94976040054493,0.838718939272456,181.4857582353804,400,0.0030470878142283392,0.7745155911932066,0.00209679734818114,0.45371439558845095,0.0
IRPP-TD,27,0.5,Climate,20260825,80,0,0.003493771916133184,218.80734386579965,0.8436581301997922,178.0131773026907,400,0.0029554068739063594,0.7396068953602982,0.0021091453254994804,0.44503294325672677,0.0
IRPP-TD,27,0.5,Climate,20260826,80,0,0.003263820045730338,198.6882999397101,0.8085393496357249,171.81122765858862,400,0.0028564926245880358,0.7047841867190802,0.0020213483740893125,0.42952806914647157,0.0
IRPP-TD,27,0.5,Climate,20260827,80,0,0.004304304748275122,272.53911715520337,0.9239725301956626,198.35538719868353,400,0.003280360021504927,0.825437940058493,0.0023099313254891563,0.4958884679967088,0.0
IRPP-TD,27,0.5,Climate,20260828,80,0,0.003644230908693331,223.2095009661204,0.8565684827286684,185.6513877935642,400,0.0030183732823713715,0.7470098743760359,0.002141421206821671,0.4641284694839105,0.0
IRPP-TD,27,0.5,Climate,20260829,80,0,0.003092046431010414,199.8131856660058,0.7813200916414919,168.66858131990577,400,0.0027803086299053267,0.7067764598265951,0.0019533002291037297,0.4216714532997644,0.0
IRPP-TD,27,0.5,Climate,20260830,80,0,0.003217805356218751,195.99974721725516,0.78857631147808,168.62291122056243,400,0.002836285139147134,0.6999995486020958,0.0019714407786952,0.4215572780514061,0.0
IRPP-TD,27,0.5,Climate,20260831,80,0,0.0033248862271037646,208.7333505567876,0.8135814890686963,172.62917543480833,400,0.0028830913214394393,0.7223803543784736,0.002033953722671741,0.43157293858702084,0.0
IRPP-TD,27,0.5,Climate,20260832,80,0,0.003391306446014015,218.02208578937265,0.7996180568745708,171.94891670822724,400,0.0029117462312219173,0.7382785480246813,0.0019990451421864268,0.4298722917705681,0.0
IRPP-TD,27,0.5,Climate,20260833,80,0,0.003081988016448572,196.3242685119365,0.7793494174145655,168.43384973276102,400,0.0027757827798877617,0.7005788116121136,0.0019483735435364138,0.4210846243319025,0.0
IRPP-TD,27,0.5,Climate,20260834,80,0,0.0030696416646915745,194.92603083631576,0.8017119250793431,174.1330505460513,400,0.002770217349185608,0.698079563581967,0.0020042798126983577,0.43533262636512826,0.0
IRPP-TD,27,0.5,Climate,20260835,80,0,0.003394312122447098,241.64575036646352,0.8041174890684971,178.5677054583903,400,0.002913036269276053,0.7772479500881033,0.002010293722671243,0.44641926364597573,0.0
IRPP-TD,27,0.5,Climate,20260836,80,0,0.002800633833205806,183.71946179868422,0.7560400861703014,164.0369902949633,400,0.002646050752161514,0.6777157623198021,0.0018901002154257534,0.4100924757374082,0.0
IRPP-TD,27,0.5,Climate,20260837,80,0,0.003132760876344075,202.9557018587831,0.7966421452895747,171.14194537554607,400,0.0027985535890634986,0.7123126101979086,0.0019916053632239366,0.4278548634388652,0.0
IRPP-TD,27,0.5,Traffic,20260808,80,0,8.871136394565296e-05,3701.332815572564,0.1325266988738192,616.187085936236,480,0.000429901548675326,2.776888552398681,0.0002760972893204567,1.2837230957004917,0.0
IRPP-TD,27,0.5,Traffic,20260809,80,0,0.00013558545002299646,9058.133174637307,0.14240783176615734,726.3124401005413,480,0.0005314787743155029,4.344089177318347,0.0002966829828461611,1.5131509168761277,0.0
IRPP-TD,27,0.5,Traffic,20260810,80,0,0.00011733562206030163,7088.190492001282,0.1393720842199353,675.8709294244342,480,0.000494418054510177,3.842793713563437,0.00029035850879153186,1.4080644363009045,0.0
IRPP-TD,27,0.5,Traffic,20260811,80,0,9.99132326804905e-05,5489.193585385952,0.12964927766986387,650.5528058295963,480,0.00045623740320622027,3.3816889226470948,0.0002701026618122164,1.3553183454783257,0.0
IRPP-TD,27,0.5,Traffic,20260812,80,0,9.873125350099877e-05,4310.2846754396205,0.1307508119961591,596.6516864643421,480,0.00045353071721815504,2.9966247246692754,0.00027239752499199813,1.2430243468007127,0.0
IRPP-TD,27,0.5,Traffic,20260813,80,0,0.00011012703184404868,4758.585944609446,0.13611349336810355,641.1449890525776,480,0.00047898989169059515,3.1486061547828346,0.0002835697778502157,1.3357187271928699,0.0
IRPP-TD,27,0.5,Traffic,20260814,80,0,0.0001077630709186916,5411.115314928291,0.1345454801161705,636.8744605790657,480,0.00047382106089458937,3.3575522194153,0.0002803030835753552,1.3268217928730537,0.0
IRPP-TD,27,0.5,Traffic,20260815,80,0,0.0001008483388266633,6257.018191413042,0.13042796174679727,649.1115237343128,480,0.00045836743545858694,3.610464591357162,0.00027172492030582763,1.3523156744464848,0.0
IRPP-TD,27,0.5,Traffic,20260816,80,0,7.690674884400979e-05,3228.6489243075157,0.12171407876783508,573.822605658844,480,0.0004002778952490637,2.5935211442439905,0.0002535709974329897,1.1954637617892585,0.0
IRPP-TD,27,0.5,Traffic,20260817,80,0,9.117431943700604e-05,4318.261285205955,0.13159012400981426,631.5220890833507,480,0.0004358285199790118,2.9993962188267833,0.00027414609168711305,1.3156710189236474,0.0
IRPP-TD,27,0.5,Traffic,20260818,80,0,9.933428974776592e-05,5936.024714499623,0.12577144064197404,645.3655169977229,480,0.00045491365881287,3.5166344926943354,0.0002620238346707793,1.344511493745256,0.0
IRPP-TD,27,0.5,Traffic,20260819,80,0,0.00011960600213291393,6773.435310774505,0.14111900885132017,707.3265363143081,480,0.0004991784962418126,3.756504167988311,0.000293997935106917,1.4735969506548086,0.0
